produitID;produitNom;uniteID;uniteNom;tailleID;tailleNom;poids
60;Oeufs;147;unité (gousse, carcasse etc.);2;Moyen;63
60;Oeufs;147;unité (gousse, carcasse etc.);3;Grand;84
60;Oeufs;573;demi tablette;0;taille unique;100
60;Oeufs;577;tablette (30);0;taille unique;1830
61;Beurre;100;Kg;0;taille unique;1000
61;Beurre;131;Pot;1;Petit;500
61;Beurre;131;Pot;2;Moyen;1000
61;Beurre;126;morceau;1;Petit;10,5
61;Beurre;126;morceau;2;Moyen;29,5
61;Beurre;126;morceau;3;Grand;77
61;Beurre;139;Sachets;1;Petit;25
61;Beurre;139;Sachets;2;Moyen;52
61;Beurre;139;Sachets;3;Grand;98
61;Beurre;142;seau;2;Moyen;2500
61;Beurre;142;seau;3;Grand;5000
61;Beurre;563;cuillÃ¨re Ã  cafÃ©;0;taille unique;21
61;Beurre;564;cuillÃ¨re Ã  soupe;0;taille unique;53
61;Beurre;572;tablette;1;Petit;200
61;Beurre;572;tablette;2;Moyen;500
61;Beurre;573;demi tablette;1;Petit;100
61;Beurre;573;demi tablette;2;Moyen;250
62;Beurre de karité;100;Kg;0;taille unique;1000
62;Beurre de karité;108;Boite de tomate/Pot;1;Petit;113
62;Beurre de karité;108;Boite de tomate/Pot;2;Moyen;241
62;Beurre de karité;108;Boite de tomate/Pot;3;Grand;461
62;Beurre de karité;111;boule (dankk);1;Petit;34
62;Beurre de karité;111;boule (dankk);2;Moyen;62
62;Beurre de karité;111;boule (dankk);3;Grand;119
62;Beurre de karité;111;boule (dankk);7;Tres petit;10
62;Beurre de karité;126;morceau;1;Petit;15
62;Beurre de karité;126;morceau;2;Moyen;64,5
62;Beurre de karité;126;morceau;3;Grand;169
62;Beurre de karité;139;Sachets;1;Petit;196
62;Beurre de karité;139;Sachets;2;Moyen;268
62;Beurre de karité;139;Sachets;3;Grand;500
62;Beurre de karité;139;Sachets;7;Tres petit;53
62;Beurre de karité;113;Bouteilles;1;Petit;309
62;Beurre de karité;113;Bouteilles;2;Moyen;894
62;Beurre de karité;996;bouteille de 1 litre;0;taille unique;985,5
62;Beurre de karité;997;bouteille de 50 cl (demi litre);0;taille unique;500
62;Beurre de karité;564;cuillÃ¨re Ã  soupe;0;taille unique;109
63;Huile de palme rouge;101;Litre;0;taille unique;1000
63;Huile de palme rouge;113;Bouteilles;1;Petit;235
63;Huile de palme rouge;113;Bouteilles;2;Moyen;909
63;Huile de palme rouge;108;Boite de tomate/Pot;1;Petit;162
63;Huile de palme rouge;108;Boite de tomate/Pot;2;Moyen;450,5
63;Huile de palme rouge;108;Boite de tomate/Pot;3;Grand;1033,5
63;Huile de palme rouge;108;Boite de tomate/Pot;7;Tres petit;58
63;Huile de palme rouge;123;cup/gobelet;0;taille unique;57,5
63;Huile de palme rouge;125;Louche traditionnelle;0;taille unique;107
63;Huile de palme rouge;139;Sachets;1;Petit;96,5
63;Huile de palme rouge;139;Sachets;2;Moyen;114
63;Huile de palme rouge;139;Sachets;3;Grand;225
63;Huile de palme rouge;565;quart de litre;0;taille unique;237,5
63;Huile de palme rouge;566;demi litre;0;taille unique;430
63;Huile de palme rouge;1001;12,5cl(demi walatt);0;taille unique;113,5
63;Huile de palme rouge;996;bouteille de 1 litre;0;taille unique;1000
63;Huile de palme rouge;997;bouteille de 50 cl (demi litre);0;taille unique;500
64;Huile d'arachide;101;Litre;0;taille unique;1000
64;Huile d'arachide;139;Sachets;1;Petit;117
64;Huile d'arachide;139;Sachets;2;Moyen;161,5
64;Huile d'arachide;139;Sachets;3;Grand;232
64;Huile d'arachide;113;Bouteilles;1;Petit;90
64;Huile d'arachide;113;Bouteilles;2;Moyen;187
64;Huile d'arachide;113;Bouteilles;3;Grand;232
64;Huile d'arachide;108;Boite de tomate/Pot;1;Petit;96
64;Huile d'arachide;108;Boite de tomate/Pot;2;Moyen;202,5
64;Huile d'arachide;997;bouteille de 50 cl (demi litre);0;taille unique;500
64;Huile d'arachide;566;demi litre;0;taille unique;430
64;Huile d'arachide;148;verre;0;taille unique;58,5
64;Huile d'arachide;565;quart de litre;0;taille unique;250
64;Huile d'arachide;1001;12,5cl(demi walatt);0;taille unique;125
64;Huile d'arachide;995;bouteille de 5 litres;0;taille unique;5000
64;Huile d'arachide;1000;Bouteille de 20l;0;taille unique;20000
64;Huile d'arachide;1002;bouteille de 25 cl (quart de litre);0;taille unique;250
67;Huile de coton;101;Litre;0;taille unique;1000
67;Huile de coton;113;Bouteilles;1;Petit;118
67;Huile de coton;113;Bouteilles;2;Moyen;181
67;Huile de coton;139;Sachets;2;Moyen;181
67;Huile de coton;997;bouteille de 50 cl (demi litre);0;taille unique;500
67;Huile de coton;566;demi litre;0;taille unique;430
67;Huile de coton;148;verre;0;taille unique;58,5
67;Huile de coton;565;quart de litre;0;taille unique;250
67;Huile de coton;1002;bouteille de 25 cl (quart de litre);0;taille unique;250
66;Huile de soja/végétale;113;Bouteilles;0;taille unique;125
66;Huile de soja/végétale;113;Bouteilles;1;Petit;88
66;Huile de soja/végétale;113;Bouteilles;2;Moyen;245
66;Huile de soja/végétale;113;Bouteilles;3;Grand;706
66;Huile de soja/végétale;108;Boite de tomate/Pot;1;Petit;104
66;Huile de soja/végétale;108;Boite de tomate/Pot;2;Moyen;194
66;Huile de soja/végétale;108;Boite de tomate/Pot;3;Grand;356
66;Huile de soja/végétale;101;Litre;0;taille unique;1000
66;Huile de soja/végétale;139;Sachets;0;taille unique;250
66;Huile de soja/végétale;995;bouteille de 5 litres;0;taille unique;5000
66;Huile de soja/végétale;996;bouteille de 1 litre;0;taille unique;1000
66;Huile de soja/végétale;1000;Bouteille de 20l;0;taille unique;20000
66;Huile de soja/végétale;566;demi litre;0;taille unique;430
66;Huile de soja/végétale;997;bouteille de 50 cl (demi litre);0;taille unique;500
66;Huile de soja/végétale;565;quart de litre;0;taille unique;250
66;Huile de soja/végétale;1002;bouteille de 25 cl (quart de litre);0;taille unique;250
68;Huile de palme raffinée;101;Litre;0;taille unique;1000
